Term,Session,Bidding Window,Course Code,Description,Section,Vacancy,Opening Vacancy,Before Process Vacancy,D.I.C.E,After Process Vacancy,Enrolled Students,Median Bid,Min Bid,Instructor,School/Department
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G1,45,45,0,0,0,45,0.00,0.00, GILBERT TAN YIP WEI,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G10,45,45,0,0,0,45,0.00,0.00, LOO KHEE SHENG,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G11,45,45,1,0,1,44,0.00,0.00, ER JWEE PING,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G12,45,45,1,0,1,44,0.00,0.00, ER JWEE PING,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G13,45,45,2,0,2,43,0.00,0.00, ER JWEE PING,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G2,45,45,0,0,0,45,0.00,0.00, GILBERT TAN YIP WEI,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G3,45,45,0,0,0,45,0.00,0.00, GILBERT TAN YIP WEI,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G4,45,45,0,0,0,45,0.00,0.00, FRANCIS PAVRI,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G5,45,45,1,0,1,44,0.00,0.00, FRANCIS PAVRI,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G6,45,45,0,0,0,45,0.00,0.00, MOHAMED IRSHAD ABBAS ALI,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G7,45,45,0,0,0,45,0.00,0.00, MOHAMED IRSHAD ABBAS ALI,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G8,45,45,0,0,0,45,0.00,0.00, LOO KHEE SHENG,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-MGMT1302,"Business, Government and Society",G9,45,45,0,0,0,45,0.00,0.00, LOO KHEE SHENG,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-MGMT2207,Innovations for Asia’s Smart Cities(SMU-X),G1,45,45,0,0,0,45,0.00,0.00," THOMAS MENKHOFF, KAN SIEW NING, KEVIN CHEONG",LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-MGMT2211,"Harnessing Robotics, UAVs, and Digital Innovation for Business",G1,45,45,0,0,0,45,0.00,0.00," THOMAS MENKHOFF, KAN SIEW NING, EUGENE TAN KHENG BOON, LIONEL CHOK",LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-MLAY2405,Bahasa Melayu,G1,45,45,1,0,1,44,0.00,0.00, SAHRI BIN MD SALLEH,OCC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-OBHR1308,Transformative Leadership(SMU-X),G55,25,25,0,0,0,25,0.00,0.00, MA KHENG MIN,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-OBHR1309,Negotiating in Management and Business,G1,45,45,2,0,2,43,0.00,0.00, PAUL LIM HENG LEONG,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-OBHR1309,Negotiating in Management and Business,G2,45,45,0,0,0,45,0.00,0.00, PAUL LIM HENG LEONG,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-OBHR1310,Working and Managing in a Digital World,G1,45,45,0,0,0,45,0.00,0.00, RONALD BLEDOW,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-OBHR1310,Working and Managing in a Digital World,G2,44,44,0,0,0,44,0.00,0.00, RONALD BLEDOW,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-PPPM1311,Collaborative Governance,G1,45,45,6,0,6,39,0.00,0.00, SEULKI LEE,SOSS
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-SOCG2607,Contemporary South Asian Societies,G1,45,45,1,1,2,43,0.00,0.00," IJLAL NAQVI, IJLAL NAQVI",SOSS
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G1,45,45,1,0,0,45,11.02,11.02, WU ZHENGXIAO,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G10,45,45,0,0,0,45,0.00,0.00, LIU SHEW FAN,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics(SMU-X),G11,45,45,9,0,9,36,0.00,0.00, ROSIE CHING,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics(SMU-X),G12,45,45,6,0,6,39,0.00,0.00, ROSIE CHING,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics(SMU-X),G13,45,45,3,0,3,42,0.00,0.00, ROSIE CHING,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics(SMU-X),G14,45,45,2,0,2,43,0.00,0.00, ROSIE CHING,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G15,45,45,1,0,1,44,0.00,0.00, DANIEL SOH,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G16,45,45,0,0,0,45,0.00,0.00, DANIEL SOH,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G17,45,45,0,0,0,45,0.00,0.00, GAN CHUI GOH,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G18,45,45,0,0,0,45,0.00,0.00, RAYMOND TEO,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G19,45,45,0,0,0,45,0.00,0.00, RAYMOND TEO,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G2,45,45,0,0,0,45,0.00,0.00, WU ZHENGXIAO,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G20,45,45,0,0,0,45,0.00,0.00, RAYMOND TEO,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G21,45,45,0,0,0,45,0.00,0.00, RAYMOND TEO,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G22,45,45,0,0,0,45,0.00,0.00, YEO KENG LEONG,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G23,45,45,1,0,1,44,0.00,0.00, ZHANG YAJIE,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G24,45,45,0,0,0,45,0.00,0.00, ZHANG YAJIE,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G3,45,45,0,0,0,45,0.00,0.00, WU ZHENGXIAO,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G4,45,45,0,0,0,45,0.00,0.00, WU ZHENGXIAO,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G5,45,45,0,0,0,45,0.00,0.00, KWONG KOON SHING,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G6,45,45,0,0,0,45,0.00,0.00, KWONG KOON SHING,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G7,45,45,1,0,1,44,0.00,0.00, KWONG KOON SHING,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G8,45,45,0,0,0,45,0.00,0.00, LIU SHEW FAN,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1202,Introductory Statistics,G9,45,45,0,0,0,45,0.00,0.00, LIU SHEW FAN,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1203,Introduction to Statistical Theory,G1,45,45,9,0,9,36,0.00,0.00, DENIS LEUNG,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1203,Introduction to Statistical Theory,G2,45,45,16,0,16,29,0.00,0.00, DENIS LEUNG,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1203,Introduction to Statistical Theory,G3,45,45,8,0,8,37,0.00,0.00, DENIS LEUNG,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-STAT1203,Introduction to Statistical Theory,G4,45,45,9,0,9,36,0.00,0.00, ZHANG YAJIE,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-THAI2403,Thai,G1,45,45,1,0,1,44,0.00,0.00, SUKSRI LUMPRASERT,OCC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR-THAI2403,Thai,G2,45,45,1,0,1,44,0.00,0.00, SUKSRI LUMPRASERT,OCC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G1,25,25,1,0,1,24,0.00,0.00," SUSHEELA VARGHESE, SUSHEELA VARGHESE",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G10,25,25,1,0,1,24,0.00,0.00," JULYN KANG, JULYN KANG",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G11,25,25,2,0,2,23,0.00,0.00," OUYANG XIN, OUYANG XIN",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G12,25,25,0,0,0,25,0.00,0.00," OUYANG XIN, OUYANG XIN",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G13,25,25,1,0,1,24,0.00,0.00," TAN CHIA MIEN, TAN CHIA MIEN",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G14,25,25,0,0,0,25,0.00,0.00," TAN CHIA MIEN, TAN CHIA MIEN",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G15,25,25,0,0,0,25,0.00,0.00," NORA SAHEER, NORA SAHEER",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G16,25,25,0,0,0,25,0.00,0.00," NORA SAHEER, NORA SAHEER",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G17,25,25,0,0,0,25,0.00,0.00," NORA SAHEER, NORA SAHEER",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G18,25,25,0,0,0,25,0.00,0.00," LOW BEE HONG, LOW BEE HONG",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G19,25,25,1,0,1,24,0.00,0.00," LOW BEE HONG, LOW BEE HONG",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G2,25,25,0,0,0,25,0.00,0.00," JUSTYN OLBY, JUSTYN OLBY",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G20,25,25,1,0,1,24,0.00,0.00," GRACE THAM WEI PING, GRACE THAM WEI PING",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G21,25,25,1,0,1,24,0.00,0.00," GRACE THAM WEI PING, GRACE THAM WEI PING",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G22,25,25,0,0,0,25,0.00,0.00," HO SIAU TINN, HO SIAU TINN",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G23,25,25,1,0,1,24,0.00,0.00," HO SIAU TINN, HO SIAU TINN",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G24,25,25,0,0,0,25,0.00,0.00," LING CHIA YEN, LING CHIA YEN",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G25,25,25,1,0,1,24,0.00,0.00," LING CHIA YEN, LING CHIA YEN",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G26,25,25,1,0,1,24,0.00,0.00," CHRISTINE LEE, CHRISTINE LEE",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G27,25,25,1,0,1,24,0.00,0.00," CHRISTINE LEE, CHRISTINE LEE",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G28,25,25,1,0,1,24,0.00,0.00," MABEL TAN CHAI LIN, MABEL TAN CHAI LIN",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G29,25,25,1,0,1,24,0.00,0.00," MABEL TAN CHAI LIN, MABEL TAN CHAI LIN",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G3,25,25,1,0,1,24,0.00,0.00," CHONG YIN TENG, CHONG YIN TENG",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G30,25,25,1,0,1,24,0.00,0.00," NICOLA HELEN GREEN, NICOLA HELEN GREEN",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G31,25,25,1,0,1,24,0.00,0.00," NICOLA HELEN GREEN, NICOLA HELEN GREEN",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G32,25,25,2,0,2,23,0.00,0.00," WAYNE WONG, WAYNE WONG",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G33,25,25,1,0,1,24,0.00,0.00," WAYNE WONG, WAYNE WONG",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G34,25,25,2,0,2,23,0.00,0.00," LIU KOOI LIN EVELYN, LIU KOOI LIN EVELYN",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G35,25,25,2,0,2,23,0.00,0.00," LIU KOOI LIN EVELYN, LIU KOOI LIN EVELYN",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G36,25,25,1,0,1,24,0.00,0.00," LYNETTE WAN, LYNETTE WAN",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G37,25,25,1,0,1,24,0.00,0.00," AKANKSHA RATH, AKANKSHA RATH",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G38,25,25,2,0,2,23,0.00,0.00," LEONG PIK YIN, LEONG PIK YIN",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G39,25,25,2,0,2,23,0.00,0.00," LIN XIUXIA, LIN XIUXIA",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G4,25,25,1,0,1,24,0.00,0.00," CHONG YIN TENG, CHONG YIN TENG",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G5,25,25,0,0,0,25,0.00,0.00," CHUA CHELEEN, CHUA CHELEEN",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G6,25,25,1,0,1,24,0.00,0.00," CHUA CHELEEN, CHUA CHELEEN",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G7,25,25,0,0,0,25,0.00,0.00," CHAN TSU AI IVY, CHAN TSU AI IVY",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G8,25,25,0,0,0,25,0.00,0.00," CHAN TSU AI IVY, CHAN TSU AI IVY",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1100,Writing and Reasoning,G9,25,25,1,0,1,24,0.00,0.00," JULYN KANG, JULYN KANG",CEC
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1201,Calculus,G1,45,45,13,0,13,32,0.00,0.00, ZHAO YIBAO,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1201,Calculus,G2,45,45,10,0,10,35,0.00,0.00, ZHAO YIBAO,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1201,Calculus,G3,45,45,9,0,9,36,0.00,0.00, LIU PENG,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1201,Calculus,G4,45,45,13,0,13,32,0.00,0.00, LIU PENG,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1201,Calculus,G5,45,45,13,0,13,32,0.00,0.00, LIU PENG,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1201,Calculus,G6,45,45,9,0,9,36,0.00,0.00, LIU PENG,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1301,Leadership and Team Building(SMU-X),G1,45,45,0,0,0,45,0.00,0.00, RANI TAN,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1301,Leadership and Team Building(SMU-X),G10,45,45,0,0,0,45,0.00,0.00, HANOI LOK,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1301,Leadership and Team Building(SMU-X),G2,45,45,0,0,0,45,0.00,0.00, RANI TAN,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1301,Leadership and Team Building(SMU-X),G3,45,45,0,0,0,45,0.00,0.00, RANI TAN,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1301,Leadership and Team Building(SMU-X),G4,45,45,2,0,2,43,0.00,0.00, RANI TAN,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1301,Leadership and Team Building(SMU-X),G5,45,45,0,0,0,45,0.00,0.00, RANI TAN,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1301,Leadership and Team Building(SMU-X),G6,45,45,1,0,1,44,0.00,0.00, HANOI LOK,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1301,Leadership and Team Building(SMU-X),G7,45,45,0,0,0,45,0.00,0.00, HANOI LOK,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1301,Leadership and Team Building(SMU-X),G8,45,45,0,0,0,45,0.00,0.00, ROGER LOW,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1301,Leadership and Team Building(SMU-X),G9,45,45,1,0,1,44,0.00,0.00, ROGER LOW,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1305,Spreadsheet Modeling and Analytics,G1,45,45,0,0,0,45,0.00,0.00, WANG HAI,SIS
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1305,Spreadsheet Modeling and Analytics,G2,45,45,1,0,1,44,0.00,0.00, WANG HAI,SIS
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1305,Spreadsheet Modeling and Analytics,G3,45,45,0,0,0,45,0.00,0.00, WANG HAI,SIS
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1305,Spreadsheet Modeling and Analytics,G4,45,45,1,0,1,44,0.00,0.00, KOH CHUAN LEONG,SIS
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1305,Spreadsheet Modeling and Analytics,G5,45,45,0,0,0,45,0.00,0.00, KOH CHUAN LEONG,SIS
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1306,Capital Markets in China,G1,45,45,4,0,4,41,0.00,0.00, WANG JIWEI,SOA
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1306,Capital Markets in China,G2,45,45,1,0,1,44,0.00,0.00, WANG JIWEI,SOA
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1306,Capital Markets in China,G3,45,45,0,0,0,45,0.00,0.00, WANG JIWEI,SOA
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1307,Accounting for Entrepreneurs,G1,45,45,1,0,1,44,0.00,0.00, YUANTO KUSNADI,SOA
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1701,Critical Thinking in the Real World,G1,45,45,0,0,0,45,0.00,0.00, STEVEN BURIK,SOSS
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1701,Critical Thinking in the Real World,G10,45,45,0,0,0,45,0.00,0.00, TAN YOO GUAN,SOSS
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1701,Critical Thinking in the Real World,G11,45,45,0,0,0,45,0.00,0.00, SOVAN PATRA,SOSS
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1701,Critical Thinking in the Real World,G12,45,45,0,0,0,45,0.00,0.00, SOVAN PATRA,SOSS
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1701,Critical Thinking in the Real World,G2,45,45,0,0,0,45,0.00,0.00, STEVEN BURIK,SOSS
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1701,Critical Thinking in the Real World,G3,45,45,1,0,1,44,0.00,0.00, STEVEN BURIK,SOSS
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1701,Critical Thinking in the Real World,G4,45,45,1,0,1,44,0.00,0.00, TAN SOR HOON,SOSS
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1701,Critical Thinking in the Real World,G5,45,45,1,0,0,45,10.00,10.00, TAN SOR HOON,SOSS
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1701,Critical Thinking in the Real World,G6,45,45,0,0,0,45,0.00,0.00, SHANE RYAN,SOSS
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1701,Critical Thinking in the Real World,G7,45,45,1,0,1,44,0.00,0.00, SHANE RYAN,SOSS
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1701,Critical Thinking in the Real World,G8,45,45,0,0,0,45,0.00,0.00, MATTHEW HAMMERTON,SOSS
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1701,Critical Thinking in the Real World,G9,45,45,0,0,0,45,0.00,0.00, MATTHEW HAMMERTON,SOSS
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1703,"Managing in a Volatile, Uncertain, Complex and Ambiguous Context",G1,45,45,12,0,12,33,0.00,0.00, CHAN KAY MIN,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1703,"Managing in a Volatile, Uncertain, Complex and Ambiguous Context",G10,45,45,0,0,0,45,0.00,0.00, WHITNEY ZHANG,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1703,"Managing in a Volatile, Uncertain, Complex and Ambiguous Context",G2,45,45,17,0,17,28,0.00,0.00, CHAN KAY MIN,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1703,"Managing in a Volatile, Uncertain, Complex and Ambiguous Context",G3,45,45,11,0,11,34,0.00,0.00, CHAN KAY MIN,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1703,"Managing in a Volatile, Uncertain, Complex and Ambiguous Context",G4,45,45,20,0,20,25,0.00,0.00, CHAN KAY MIN,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1703,"Managing in a Volatile, Uncertain, Complex and Ambiguous Context",G5,45,45,15,0,15,30,0.00,0.00, DON CHEN JIAQING,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1703,"Managing in a Volatile, Uncertain, Complex and Ambiguous Context",G6,45,45,8,0,8,37,0.00,0.00, DON CHEN JIAQING,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1703,"Managing in a Volatile, Uncertain, Complex and Ambiguous Context",G7,45,45,15,0,15,30,0.00,0.00, DON CHEN JIAQING,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1703,"Managing in a Volatile, Uncertain, Complex and Ambiguous Context",G8,45,45,2,0,1,44,20.00,20.00, VENKAT,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR1703,"Managing in a Volatile, Uncertain, Complex and Ambiguous Context",G9,45,45,0,0,0,45,0.00,0.00, VENKAT,LKCSOB
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR2100,Economics and Society,G1,45,45,1,0,1,44,0.00,0.00, GIOVANNI KO,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR2100,Economics and Society,G10,45,45,1,0,1,44,0.00,0.00, HO KONG WENG,SOE
2022-23 Term 1,Regular Academic Session,Round 2A Window 3,COR2100,Economics and Society,G11,45,45,1,0,1,44,0.00,0.00, KOSMAS MARINAKIS,SOE
