Term,Session,Bidding Window,Course Code,Description,Section,Vacancy,Opening Vacancy,Before Process Vacancy,D.I.C.E,After Process Vacancy,Enrolled Students,Median Bid,Min Bid,Instructor,School/Department
2023-24 Term 2,Regular Academic Session,Round 2A Window 1,SMT203,Computational Social Science: Principles and Applications,G1,45,45,23,0,23,22,0.00,0.00, MURPHY CHOY,SIS
2023-24 Term 2,Regular Academic Session,Round 2A Window 1,SOCG001,Understanding Societies,G1,45,45,0,0,0,45,0.00,0.00, LIU JIAQI,SOSS
2023-24 Term 2,Regular Academic Session,Round 2A Window 1,SOCG001,Understanding Societies,G2,45,45,0,0,0,45,0.00,0.00, GEORGE WONG,SOSS
2023-24 Term 2,Regular Academic Session,Round 2A Window 1,SOCG001,Understanding Societies,G3,45,45,0,0,0,45,0.00,0.00, GEORGE WONG,SOSS
2023-24 Term 2,Regular Academic Session,Round 2A Window 1,SOCG001,Understanding Societies,G4,45,45,1,0,1,44,0.00,0.00, SUBADEVAN S/O MAHADEVAN,SOSS
2023-24 Term 2,Regular Academic Session,Round 2A Window 1,SOCG203,Gender and Family,G1,45,45,13,0,13,32,0.00,0.00, CHENG CHENG,SOSS
2023-24 Term 2,Regular Academic Session,Round 2A Window 1,SOCG203,Gender and Family,G2,45,45,27,0,24,21,15.00,10.00, CHENG CHENG,SOSS
2023-24 Term 2,Regular Academic Session,Round 2A Window 1,SOCG220,Sociology of Terrorism and Political Violence,G1,45,45,1,0,0,45,95.00,95.00, MICHAEL GENKIN,SOSS
2023-24 Term 2,Regular Academic Session,Round 2A Window 1,SOCG223,Sociology of Education,G1,45,45,0,0,0,45,0.00,0.00, YASMIN ORTIGA,SOSS
2023-24 Term 2,Regular Academic Session,Round 2A Window 1,SOCG226,Medical Sociology,G1,45,45,22,0,22,23,0.00,0.00, PAULIN TAY STRAUGHAN,SOSS
2023-24 Term 2,Regular Academic Session,Round 2A Window 1,SOCG227,InterAsian Mobilities,G1,45,45,4,0,4,41,0.00,0.00, YASMIN ORTIGA,SOSS
2023-24 Term 2,Regular Academic Session,Round 2A Window 1,SOCG304,Social Networks,G1,45,45,26,0,25,20,10.00,10.00, MICHAEL GENKIN,SOSS
2023-24 Term 2,Regular Academic Session,Round 2A Window 1,SOCG401,Senior Thesis in Sociology,G1,1,1,0,0,0,1,0.00,0.00," CHANDRAN KUKATHAS, ALWYN LIM",SOSS
2023-24 Term 2,Regular Academic Session,Round 2A Window 1,SSOC201,Sustainable Societies Work-Study Elective,G1,45,1,0,0,0,4,0.00,0.00, ANNIKA RIEGER,SOSS
2023-24 Term 2,Regular Academic Session,Round 2A Window 1,STAT203,Financial Mathematics,G1,45,45,15,0,14,31,10.00,10.00, GOH JING RONG,SOE
2023-24 Term 2,Regular Academic Session,Round 2A Window 1,STAT310,Life Contingent Risks,G1,45,45,30,0,30,15,0.00,0.00, YEO KENG LEONG,SOE
2023-24 Term 2,Regular Academic Session,Round 2A Window 1,STAT401,Actuarial Science Work-Study Elective,G1,2,2,0,0,0,2,0.00,0.00, GOH JING RONG,SOE
2023-24 Term 2,Regular Academic Session,Round 2A Window 1,TRAD201,Shipping Business,G1,45,45,2,0,2,43,0.00,0.00, ICS INSTRUCTORS,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2A Window 1,WRIT200,Virtual Business Professional,G1,25,25,12,0,11,14,10.00,10.00, TIMOTHY CHAN,CEC
2023-24 Term 2,Regular Academic Session,Round 2A Window 1,WRIT300,Professional Writing,G1,25,25,6,0,6,19,0.00,0.00, JUSTYN OLBY,CEC
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT001,Accounting Study Mission (Asian Studies)(South Korea (Seoul)),G1,29,29,0,0,0,29,0.00,0.00, ZANG YOONSEOK,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT001,Accounting Study Mission (Asian Studies)(Hong Kong),G2,29,27,0,0,0,29,0.00,0.00, YUANTO KUSNADI,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT101,Financial Accounting,G1,45,45,0,0,0,45,0.00,0.00, GRACE FAN,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT101,Financial Accounting,G10,45,45,2,0,2,43,0.00,0.00, DARYL AW,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT101,Financial Accounting,G11,45,45,1,0,1,44,0.00,0.00, DARYL AW,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT101,Financial Accounting,G12,45,45,1,0,0,45,30.00,30.00, LEE GEOK LIAN,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT101,Financial Accounting,G13,45,45,1,0,1,44,0.00,0.00, LEE GEOK LIAN,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT101,Financial Accounting,G2,45,45,2,0,2,43,0.00,0.00, GRACE FAN,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT101,Financial Accounting,G3,45,45,0,0,0,45,0.00,0.00," NG RUIMIN, SHAPHAN HARUN",SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT101,Financial Accounting,G4,45,45,1,0,1,44,0.00,0.00," NG RUIMIN, SHAPHAN HARUN",SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT101,Financial Accounting,G5,45,45,1,0,1,44,0.00,0.00, KELLY NGO,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT101,Financial Accounting,G6,45,45,0,0,0,45,0.00,0.00, KELLY NGO,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT101,Financial Accounting,G7,45,45,4,0,3,42,35.09,35.09, CHARMAYNE HIGHFIELD,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT101,Financial Accounting,G8,45,45,2,0,2,43,0.00,0.00, CHUA TESS,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT101,Financial Accounting,G9,45,45,4,0,4,41,0.00,0.00, CHUA TESS,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT102,Management Accounting,G1,45,45,0,0,0,45,0.00,0.00, KATHERINE YUEN,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT102,Management Accounting,G2,45,45,0,0,0,45,0.00,0.00, KATHERINE YUEN,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT102,Management Accounting,G3,45,45,0,0,0,45,0.00,0.00, KELLY NGO,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT102,Management Accounting,G4,45,45,0,0,0,45,0.00,0.00, KELLY NGO,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT102,Management Accounting,G5,45,45,2,0,2,43,0.00,0.00, MICHELLE LIM SI JIA,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT102,Management Accounting,G6,45,45,0,0,0,45,0.00,0.00, MICHELLE LIM SI JIA,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT102,Management Accounting,G7,45,45,4,0,4,41,0.00,0.00, GARY LOW YU KAI,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT102,Management Accounting,G8,45,45,7,0,7,38,0.00,0.00," TAN WEI PENG, BRIAN",SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT112,Management Accounting,G1,45,45,7,0,7,38,0.00,0.00, AN-PING LIN,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT112,Management Accounting,G2,45,45,2,0,2,43,0.00,0.00, AN-PING LIN,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT112,Management Accounting,G3,45,45,6,0,6,39,0.00,0.00, AN-PING LIN,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT112,Management Accounting,G4,45,45,5,0,5,40,0.00,0.00, AN-PING LIN,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT112,Management Accounting,G5,45,45,4,0,4,41,0.00,0.00, PRASART JONGJAROENKAMOL,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT112,Management Accounting,G6,45,45,6,0,6,39,0.00,0.00, PRASART JONGJAROENKAMOL,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT112,Management Accounting,G7,45,45,8,0,7,38,10.00,10.00, PRASART JONGJAROENKAMOL,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT201,Corporate Reporting and Financial Analysis,G1,45,45,0,0,0,45,0.00,0.00, ZANG YOONSEOK,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT201,Corporate Reporting and Financial Analysis,G2,45,45,4,0,4,41,0.00,0.00, ZANG YOONSEOK,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT201,Corporate Reporting and Financial Analysis,G3,45,45,5,0,3,42,11.78,11.01, ZANG YOONSEOK,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT201,Corporate Reporting and Financial Analysis,G4,45,45,9,0,9,36,0.00,0.00, CHARLES CHEN,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT201,Corporate Reporting and Financial Analysis,G5,45,45,4,0,3,42,15.44,15.44, CHARLES CHEN,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT221,Accounting Information Systems,G1,45,45,5,0,4,41,10.00,10.00, WONG SUAY PENG,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT221,Accounting Information Systems,G2,45,45,9,0,9,36,0.00,0.00, WONG SUAY PENG,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT221,Accounting Information Systems,G3,45,45,7,0,7,38,0.00,0.00, WONG SUAY PENG,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT223,Taxation,G1,45,45,6,0,6,39,0.00,0.00, JIMMY LEE KIAT BEE,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT223,Taxation,G2,45,45,10,0,9,36,11.00,11.00, JIMMY LEE KIAT BEE,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT223,Taxation,G3,45,45,11,0,11,34,0.00,0.00, JIMMY LEE KIAT BEE,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT223,Taxation,G4,45,45,18,0,16,29,15.00,10.00, JIMMY LEE KIAT BEE,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT223,Taxation,G5,45,45,7,0,7,38,0.00,0.00, CHAN WENJIE,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT224,Financial Reporting and Analysis,G2,45,40,1,0,0,40,30.00,30.00, GOH BENG WEE,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT224,Financial Reporting and Analysis,G3,45,40,4,0,4,36,0.00,0.00, GOH BENG WEE,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT224,Financial Reporting and Analysis,G4,45,40,22,0,20,20,10.02,10.01, GOH BENG WEE,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT331,Audit and Assurance,G1,45,45,2,0,1,44,19.99,19.99, CHUA WAN RONG,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT331,Audit and Assurance,G2,45,45,4,0,3,42,20.89,20.89, CHUA WAN RONG,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT331,Audit and Assurance,G3,45,45,6,1,7,38,0.00,0.00, KATHERINE YUEN,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT331,Audit and Assurance,G4,45,45,6,0,6,39,0.00,0.00, KATHERINE YUEN,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT332,Accounting Thought and Governance,G1,45,45,1,0,1,44,0.00,0.00, WANG RENCHENG,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT332,Accounting Thought and Governance,G2,45,45,10,0,10,35,0.00,0.00, WANG RENCHENG,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT332,Accounting Thought and Governance,G3,45,45,3,0,3,42,0.00,0.00, WANG RENCHENG,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT332,Accounting Thought and Governance,G4,45,45,6,0,6,39,0.00,0.00, WANG RENCHENG,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT334,Intermediate Financial Accounting,G1,45,45,0,0,0,45,0.00,0.00, ANDREW LEE,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT334,Intermediate Financial Accounting,G2,45,45,3,0,1,44,19.01,10.02, ANDREW LEE,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT334,Intermediate Financial Accounting,G3,45,45,1,0,1,44,0.00,0.00, LIM CHEE YEOW,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT334,Intermediate Financial Accounting,G4,45,45,7,0,5,40,10.00,10.00, LIM CHEE YEOW,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT335,Advanced Financial Accounting,G1,45,45,0,0,0,45,0.00,0.00, YUE HENG,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT335,Advanced Financial Accounting,G2,45,45,4,0,3,42,15.00,15.00, YUE HENG,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT335,Advanced Financial Accounting,G3,45,45,3,0,3,42,0.00,0.00, LIM CHEE YEOW,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT335,Advanced Financial Accounting,G4,45,45,5,0,5,40,0.00,0.00, TRACEY ZHANG CHUNQI,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT335,Advanced Financial Accounting,G5,45,45,0,0,0,45,0.00,0.00, LIM CHEE YEOW,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT336,Valuation,G1,45,45,6,0,6,39,0.00,0.00, CHENG NAM SANG,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT336,Valuation,G2,45,45,8,0,7,38,10.05,10.05, CHENG NAM SANG,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT336,Valuation,G3,45,45,1,0,0,45,23.94,23.94, CHENG NAM SANG,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT336,Valuation,G4,45,45,5,0,5,40,0.00,0.00, CHENG NAM SANG,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT337,Statistical Programming,G1,45,45,0,0,0,45,0.00,0.00, KIM JUNG-BAE,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT337,Statistical Programming,G2,45,45,0,0,0,45,0.00,0.00, KIM JUNG-BAE,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT337,Statistical Programming,G3,45,45,0,0,0,45,0.00,0.00, PARK KYUNGJIN,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT337,Statistical Programming,G4,45,45,5,0,3,42,10.03,10.00, PARK KYUNGJIN,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT401,Strategic Management Accounting,G1,45,45,26,0,26,19,0.00,0.00, CHENG NAM SANG,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT403,Advanced Taxation,G1,45,45,11,0,11,34,0.00,0.00, SUM YEE LOONG,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT403,Advanced Taxation,G2,45,45,0,0,0,45,0.00,0.00, CHAN WENJIE,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT409,Auditing for the Public Sector,G1,45,45,25,0,23,22,11.50,10.00, LIM SOO PING,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT410,Internal Audit,G1,45,43,7,0,7,36,0.00,0.00, CHUA WAN RONG,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT414,Accounting Analytics Capstone(SMU-X),G1,45,36,2,0,2,34,0.00,0.00," BENJAMIN LEE, CLARENCE GOH",SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT414,Accounting Analytics Capstone(SMU-X),G2,45,36,0,0,0,36,0.00,0.00," BENJAMIN LEE, CHUA WAN RONG",SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT414,Accounting Analytics Capstone(SMU-X),G3,45,36,15,0,15,21,0.00,0.00, BENJAMIN LEE,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT417,Insolvency and Restructuring,G1,45,45,34,0,33,12,18.88,18.88," JOEL CHNG, ASHOK KUMAR BALAKRISHNAN, CHEE YOH CHUANG",SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT418,Data Modelling and Visualisation,G1,45,45,0,0,0,45,0.00,0.00, CLARENCE GOH,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT418,Data Modelling and Visualisation,G2,45,45,0,0,0,45,0.00,0.00, CLARENCE GOH,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT420,Forecasting and Forensic Analytics,G1,45,45,7,0,7,38,0.00,0.00, BENJAMIN LEE,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT421,Analytics for Value Investing,G1,45,45,8,0,6,39,21.01,12.01, ANDREW LEE,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT424,Auditing Information Systems(SMU-X),G1,45,45,15,0,15,30,0.00,0.00," TANG HONG WEE, GERALD SEAH, MUHAMMED AMEER S/O MOHAMED NOOR, LAU MENG YAN",SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT425,Forensic Accounting and Investigation,G1,45,45,12,0,12,33,0.00,0.00, BENJAMIN EE KUM CHUIN,SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACCT427,Accounting Data and Analytics Work-Study Elective,G1,20,15,0,0,0,15,0.00,0.00," PAN SHAN CHI, GARY",SOA
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,ACM001,The Arts and the Production of Culture in Everyday Life,G1,45,45,21,0,21,24,0.00,0.00, HOE SU FERN,SOSS
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COMM102,Foundations in Strategic Communication,G1,45,45,7,0,6,39,30.00,30.00, YEO SU LIN,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COMM102,Foundations in Strategic Communication,G2,45,45,14,0,14,31,0.00,0.00, YEO SU LIN,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COMM121,Fundamentals of Media Engagement,G1,45,45,0,0,0,45,0.00,0.00, AUGUSTINE PANG,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COMM246,Crisis Management and Communication,G1,45,45,2,0,2,43,0.00,0.00, AUGUSTINE PANG,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COMM253,Storytelling for Organizations and Brands(SMU-X),G1,45,45,5,0,4,41,30.00,30.00, MARK CHONG YIEW KIM,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COMM255,User Experience and Digital Product Design,G1,45,45,0,0,0,45,0.00,0.00, TAMAS MAKANY,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COMM256,Design Thinking and Communication,G1,45,45,6,0,6,39,0.00,0.00, TAMAS MAKANY,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COMM301,Machine Learning for Communication Management,G1,45,45,14,0,14,31,0.00,0.00, SUNGJONG ROH,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COMM302,Designing Communication for Behavioural Change,G1,45,45,1,0,1,44,0.00,0.00, SUNGJONG ROH,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COMM302,Designing Communication for Behavioural Change,G2,45,45,4,0,2,43,20.00,10.00, SUNGJONG ROH,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COMM320,Business Narratives for Asian Organizations(SMU-XO: Biz Nar for Asian Org),G1,45,23,0,0,0,23,0.00,0.00, MARK CHONG YIEW KIM,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COMM360,Investor Relations,G1,45,45,1,0,1,44,0.00,0.00, CLARENCE FU,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-ACM2629,Art & History: Beginnings to Revolutions,G1,45,45,11,0,11,34,0.00,0.00, DAVID OCON,SOSS
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G1,30,30,0,0,0,30,0.00,0.00, SHYAMALA DEENATHAYALAN,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G12,30,30,0,0,0,30,0.00,0.00, CLARENCE FU,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G13,30,30,0,0,0,30,0.00,0.00, CLARENCE FU,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G14,30,30,2,0,2,28,0.00,0.00, GWENDOLINE ANNE LIM SIU KIAO,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G15,30,30,2,0,2,28,0.00,0.00, GWENDOLINE ANNE LIM SIU KIAO,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G16,30,30,0,0,0,30,0.00,0.00, GWENDOLINE ANNE LIM SIU KIAO,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G17,30,30,2,0,2,28,0.00,0.00, HO JACK YONG,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G18,30,30,4,0,4,26,0.00,0.00, KIRTI HARNAL,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G19,30,30,9,0,9,21,0.00,0.00, KIRTI HARNAL,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G2,30,30,0,0,0,30,0.00,0.00, SHYAMALA DEENATHAYALAN,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G20,30,30,0,0,0,30,0.00,0.00, LINDY ONG,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G21,30,30,0,0,0,30,0.00,0.00, LINDY ONG,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G22,30,30,1,0,1,29,0.00,0.00, LINDY ONG,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G23,30,30,8,0,8,22,0.00,0.00, LYNETTE WAN,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G24,30,30,5,0,5,25,0.00,0.00, LYNETTE WAN,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G25,30,30,0,0,0,30,0.00,0.00, PETRINA TEE,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G26,30,30,3,0,3,27,0.00,0.00, PETRINA TEE,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G27,30,30,3,0,3,27,0.00,0.00, SERENA LIM,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G28,30,30,0,0,0,30,0.00,0.00, SERENA LIM,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G3,30,30,1,0,1,29,0.00,0.00, SHYAMALA DEENATHAYALAN,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G30,30,30,6,0,5,25,15.54,15.54, SHAMALA RAMAKRESININ,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G31,30,30,9,0,9,21,0.00,0.00, SHAMALA RAMAKRESININ,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G32,30,30,9,0,9,21,0.00,0.00, SUMATHI KRISHNA,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G33,30,30,0,0,0,30,0.00,0.00, SUMATHI KRISHNA,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G34,30,30,10,0,10,20,0.00,0.00, SUMATHI KRISHNA,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G35,30,30,0,0,0,30,0.00,0.00, VANDANA ADVANI,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G36,30,30,0,0,0,30,0.00,0.00, VANDANA ADVANI,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G37,30,30,0,0,0,30,0.00,0.00, VANDANA ADVANI,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G4,30,30,0,0,0,30,0.00,0.00, TRACY LOH,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G49,27,27,4,0,4,23,0.00,0.00, SHYAMALA DEENATHAYALAN,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G5,30,30,1,0,1,29,0.00,0.00, TRACY LOH,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G6,30,30,4,0,4,26,0.00,0.00, YEO SU LIN,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G7,30,30,3,0,3,27,0.00,0.00, YEO SU LIN,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G8,30,30,5,0,5,25,0.00,0.00, AKANKSHA RATH,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1304,Management Communication,G9,30,30,0,0,0,30,0.00,0.00, AKANKSHA RATH,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1312,Communication Strategies in the Digital Age,G1,45,45,2,0,2,43,0.00,0.00, TRACY LOH,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1312,Communication Strategies in the Digital Age,G2,45,45,2,0,0,45,20.00,10.00, TRACY LOH,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1313,Intercultural Communication,G1,45,45,1,0,1,44,0.00,0.00, ONG SIOW HENG,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1313,Intercultural Communication,G2,45,45,0,0,0,45,0.00,0.00, ONG SIOW HENG,LKCSOB
2023-24 Term 2,Regular Academic Session,Round 2 Window 3,COR-COMM1313,Intercultural Communication,G3,45,45,0,0,0,45,0.00,0.00, ONG SIOW HENG,LKCSOB
